price,area,bedrooms,bathrooms,stories,parking,mainroad_yes,guestroom_yes,basement_yes,hotwaterheating_yes,airconditioning_yes,prefarea_yes,furnishingstatus_semi-furnished,furnishingstatus_furnished
3.034,0.08928896057436016,-0.257300949350475,-0.203999318103403,-0.44810275621889256,0.6671671788065757,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.491,0.5862423654926537,0.6217231172417341,-0.14778623659935317,-0.44810275621889256,-0.037509222072803716,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.277,-0.07404611150078724,-0.9207286266034465,-0.3983043455433833,-1.4015996991504927,-0.29271157777974693,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.039,-0.040831664037230105,0.11925521049026083,0.05242428874194617,-0.20972852048599255,-0.3412795001461202,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.346,-0.010249106230056195,-0.09687922328165503,-0.33089045428592206,0.10810379382454083,-0.15054002321636334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4.261,3.421787643486888,1.0179803045023406,-0.28693107959678144,-0.8453931491070593,-0.6159090247996127,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
0.958,-1.4482083388916334,-1.0736260842704284,0.07066930518974947,-0.1302704419083592,-0.5134748612632618,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.475,-0.9222515099599956,-0.5932012665391787,0.1222078468045292,-0.8453931491070593,-0.07106524116229798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.469,-0.9051968649866319,-0.5646614191109341,-0.04019751825879506,-1.004309306262326,-0.7280567728092383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.918,-0.2938088978087924,-0.5492930557335831,-0.17275883549508547,-0.5275608347965259,0.8225845303789703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.985,-0.7872882083806602,-0.5515281269216342,0.1884968373253574,-1.481057777728126,0.7122028886372128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.49,0.13387317135349305,0.08520173865762967,-0.08174866381131655,1.8561815225324745,-0.427818707271658,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1.227,-0.9952601290280682,-0.4723978769279322,0.13535270789045717,-0.05081236333072586,-0.66536000029992,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5.00001,1.2012097026031745,0.017386101469483117,-0.08983061410723232,0.9026845796008742,-0.30772348105662595,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1.871,0.23914875760882495,-0.2994256399848028,-0.09965111270788819,0.18756187240217417,0.7952098832270144,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.54,0.6883596841603256,0.33183617347633043,-0.24521323603305506,-1.3221416205728593,-0.6538803095587773,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.65,-1.168912208556238,-1.1708422838646544,-0.1324687215610918,1.8561815225324745,0.18060490200890897,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2.171,0.6448808670368734,-0.055759358925395075,-0.28273635534214125,-0.8453931491070593,0.10731149189238204,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.297,-0.31970669202760393,-0.06617693803490819,-0.09536144438447355,-0.6070189133741593,2.0924149369761476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.125,-0.6588519931491552,-0.6723114935167583,-0.0391436463847947,1.8561815225324745,-0.9187962497389951,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.007,1.3532276491558732,0.6664941230783201,-0.10236352783284794,-1.0837673848399594,-0.1443586512788249,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1.853,-0.32670751851358354,-0.8147909263774541,-0.148651053237877,1.0616007367561409,-0.026029531331660943,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.326,-0.3722392095690146,-0.10820419185235126,0.11933051546083538,-1.4015996991504927,-0.7209923477377658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.25,-0.7346504152529942,-0.793146034576304,-0.06332247823685729,-1.004309306262326,-1.213735996472971,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.811,1.0253468357636426,-0.25550973677134137,-0.2611592078911643,1.8561815225324745,-0.3633558284944717,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1.875,-0.07815185936474521,0.04459217969581873,-0.13879797378323427,0.5053941867127075,-0.24149449601157147,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3.5,-0.9695202481886395,-0.3483249837971379,-0.12742119962766218,-0.6864769919517926,-0.17173329843078075,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.265,0.04612597020967397,4.282581092793401,4.569788526548231,-1.5605158563057595,-0.9991540849269945,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.334,-0.19163894134799278,0.08870728846325555,-0.051957755365542646,-0.36864467764125924,0.1691252112677662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.045,-0.0432530025211027,-0.274441663198742,-0.08676861821461482,-0.6070189133741593,-0.22295038019895622,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.15,-0.8551383237222214,-0.6596807052526943,-0.08860034790037719,0.5053941867127075,-0.7730924826398753,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.282,0.9284406586156098,0.016606244150972276,-0.32573889106483683,0.5053941867127075,0.0022281689542289593,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1.601,0.15813919398534704,-0.026894563758057058,-0.026446025067956673,0.7437684224456076,-0.2035232112524069,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.625,-0.7679701383028067,-0.20021023443647573,-0.23472969574415325,-1.004309306262326,0.22034229303594166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.408,0.7428924378405874,0.19784687101365758,-0.203999318103403,-0.36864467764125924,-0.41987122906625146,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.407,0.3222111951642817,-0.1772447401762304,-0.18390262669389654,-0.20972852048599255,-0.12669758860014374,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
4.6,0.5970331130838253,-0.44853991621053707,-0.120484043776298,-0.28918659906362587,-0.6856702223804034,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1.925,-1.007735285999325,-0.8164173050749431,0.50430365185403,-0.8453931491070593,-0.6847871692464693,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.264,-0.20606169666497326,-0.3214068477299098,0.0218761712597833,-0.8453931491070593,0.05697746325814065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.694,-0.6098462077472985,-0.8414604049063533,-0.01704316926115249,-0.6864769919517926,3.464679507109676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.04,-0.14210677801485935,0.048129237083508164,-0.291922343019994,-1.481057777728126,-0.32626759686924117,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.902,-1.4045189705956704,0.1293534210732656,0.38260680952543663,0.5848522652903408,-0.5187731800668661,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.878,-0.47788326037623996,0.09560397735251189,0.14709568122396927,0.5848522652903408,0.8499591775309261,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.839,-0.2984936613971547,-0.6786268876487903,-0.2218819672389808,-0.36864467764125924,0.08258600414222837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.202,2.5195232314855667,1.0918801281487038,-0.1466582148969305,-0.6864769919517926,-0.28299799330647224,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1.74,-0.5934758540845944,-0.09077633325074916,-0.10673777551030036,0.5053941867127075,-0.17173329843078075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.25,-0.8176602150153234,-0.6567217443656583,0.10588323125297404,-0.1302704419083592,-0.22471648646682432,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.703,-0.6903293934394995,-0.2809189905136468,-0.1431295316226863,0.6643103438679743,-0.4746205233701632,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.208,-0.5183617232914152,0.07318305028266729,-0.4694273178516024,1.2205168939114077,-0.8702283273726218,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2.605,0.08239340967463563,-0.3416492063340408,-0.15983333349413864,1.299974972489041,-0.15937055455570392,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.316,1.8961338474746197,0.5828497246014925,-0.15046479130429452,-0.05081236333072586,-0.086077144439177,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
3.5,-0.6824337244703498,-0.8393386316563095,0.3386113499532734,0.2670199509798075,-0.9823760753822474,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.182,-0.8060799005272368,-0.7364108531203166,0.04239574573470875,-0.765935070529426,1.012440954174793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.094,-1.122275123845126,-0.17615430059783424,0.23531572789621935,1.6972653653772076,-0.45342724815574575,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.706,0.6826221647094103,0.3919356104452103,0.099421316902872,1.8561815225324745,-0.9285098342122697,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
5.00001,2.076944666868152,0.7843046082362982,0.2533736588026077,0.5848522652903408,-0.8693452742386878,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
4.348,0.13776836804494014,-0.12122214770931852,-0.2958877671608667,1.2205168939114077,-0.007485415519045695,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2.398,0.353793871040881,-0.058810808018837465,-0.0974673422821352,1.8561815225324745,-0.2123537425917475,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.521,-1.2389204734160335,-0.645429420172977,-0.07243105060231693,0.5848522652903408,0.20533038975906265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.3,-1.1741759878690046,-0.6131602667871628,0.0411944696921608,-0.28918659906362587,-0.35364224402119704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.792,-1.0648472915428426,-0.7100010083903625,0.5008910572450277,0.8232265010232409,-0.08696019757311105,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.929,-0.5811059726995927,-0.3960214432806416,0.190949029115509,-1.8783481706162928,-0.457842513825416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.08,0.9161760528168638,-0.004633259194769206,-0.42867109784851265,-0.6864769919517926,0.2874543312149302,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
3.522,1.494507485910529,0.8384908914489261,-0.12969817028656555,1.6972653653772076,-0.5938326964512612,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
0.956,-0.1402644552553909,-0.6893259082959975,-0.6136171753618743,-0.05081236333072586,-0.7951688109882268,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.367,-0.42603503414548904,-0.36682034034449235,-0.09444286267686082,0.4259361081350742,-0.17614856410045107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.155,0.5009691406258351,0.1600869126495243,-0.14247883419675014,-0.1302704419083592,-0.4022101663875703,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2.335,1.2029993875695153,1.8652581872890135,0.6382107100449959,-1.3221416205728593,-0.6159090247996127,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
3.5,0.298366274877449,0.4636846992960022,0.015644818491203513,0.028645715246907483,-0.6379853531479642,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
2.736,1.3213291465205077,0.6806535589606189,-0.160640018144536,-0.8453931491070593,-0.43135091980739426,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2.353,0.9602338856647198,0.3933564797214875,-0.32381870852601286,-0.6070189133741593,0.624780628377741,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5.00001,1.4503443774764173,0.04171722735497217,-0.257196442422685,1.7767234439548412,-0.5779377400404482,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
0.632,-0.8847734012530974,-0.37181355817989015,-0.3190985507214859,0.10810379382454083,-0.8967199213906436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.177,-0.8969327314655882,-0.8717660297119463,-0.08380075239464538,0.6643103438679743,0.6601027537351033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.631,1.5876763797464974,0.789529270013885,-0.14053608207338236,-1.7988900920386595,0.8199353709771681,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4.815,1.453555282857205,0.12353678569156958,-0.08475236539097485,0.5848522652903408,-0.34657781894972456,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
2.285,0.18087872061649854,-0.056894910038863156,-0.2598562986386491,0.6643103438679743,-0.49934601112031685,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2.799,0.777001727787315,0.3780432782815494,-0.01843313486235649,1.0616007367561409,-0.4136898571287131,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1.83,0.02549195530362887,0.2752756625076914,-0.07792101822300801,0.5848522652903408,-0.6309209280764917,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4.658,1.3157495404489756,0.23078986736381835,-0.2246870886720126,0.2670199509798075,-0.23531312407403304,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1.5,-0.7907623027270861,-0.25590654195916873,-0.1290826578194438,-0.9248512276846926,-0.635336193746162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.509,-0.01798686181982305,-0.14020140145506643,-0.16832040944159776,-0.36864467764125924,-0.21588595512748374,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.00001,0.054916481661994254,0.593090612596245,1.02054519472456,-0.5275608347965259,-0.7466008886218535,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1.208,-1.3054546439294032,-0.010166708750633394,-0.08225974514196914,0.7437684224456076,-1.125430683079565,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5.00001,2.458937131595623,0.3663709869578219,-0.24139442743501638,-0.20972852048599255,0.8225845303789703,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
0.993,-1.3606716889203245,-0.6889027831856559,0.02847512065910889,0.5848522652903408,-0.3456947658157905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.734,0.4046419792022065,0.5568426320688759,-0.16477715085436617,-0.5275608347965259,-0.5408495084152176,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.095,-0.04556906541871998,0.3088567954507437,0.17727436003957148,-0.20972852048599255,-0.4596086200932842,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.524,0.42632874997080483,0.5201913724836414,-0.01274681677426244,0.5848522652903408,-0.42693565413772394,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.575,-0.7003305741337561,0.33183617347633043,0.11472164721923986,1.0616007367561409,-0.6874363286482715,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3.031,0.030703096823267804,-0.30344569550881506,-0.19911470560803668,0.5848522652903408,-0.27240135569926355,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.515,0.5409738634028609,-0.16399570070367067,-0.40029258303346693,-1.6399739348833928,-0.7059804444608868,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.175,-0.6056351842970852,0.07967231475190399,0.030042651620904005,-0.9248512276846926,0.005760381489965197,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.488,0.2577298985828907,0.15778258860189856,0.19372577890149068,-1.004309306262326,-0.7042143381930186,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3.467,1.004344356305704,0.5441183291748851,-0.031108664065736626,-0.8453931491070593,0.03313502864192104,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
3.675,1.81538747281678,0.8398039676473534,-0.02849339602618448,0.6643103438679743,-0.09755683518031977,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1.421,-0.862139150208201,-0.21771391239873508,-0.05591843403335485,1.3794330510666744,0.4940887645555001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.375,-0.39060979937056994,-0.07797762505425554,-0.11444377017775031,-0.765935070529426,-0.5532122522902945,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.632,0.2243575377399507,0.454928946377027,-0.11767489363984063,-0.8453931491070593,-0.783689120247084,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.368,0.1485064778429842,0.7923469299050621,0.22157767645085294,-1.0837673848399594,-0.12051621666260531,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.475,-1.0212105610400073,-0.5062537772215637,0.48559303418358585,-0.5275608347965259,-0.6724244253713925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.368,-0.7043310464114587,0.34901005159031473,0.4131994655008097,-0.6864769919517926,-0.6874363286482715,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.166,1.779804324662478,0.8477847365053693,-0.12406929545195662,0.34647802955744084,-0.024263425063792827,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1.948,0.21556702628763041,0.36242107072877644,-0.05847155272421792,-1.1632254634175927,-0.6997990725233484,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.518,-0.8577702133786048,-0.6440405681069237,0.13589103325200952,-0.6864769919517926,-0.7483669948897216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.206,-0.42735097897368063,-0.2078326632052924,-0.16141776343527828,0.6643103438679743,0.07905379160649213,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.42,-0.4526697574680881,-0.2758729139935369,-0.16514381700711925,1.8561815225324745,0.596522928091851,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.302,1.9576674276408612,1.0149576082130138,-0.19768149595370788,-0.28918659906362587,-0.3209692780656368,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2.17,-0.3856618468165694,-0.2874288059906325,-0.018782162166258096,1.299974972489041,-0.5532122522902945,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.662,-0.5877909724268064,-0.753465218112524,-0.1796747924780637,-0.05081236333072586,1.2402686627297803,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.531,-0.5512077062030786,-0.5510015078196083,-0.01738718358655639,0.4259361081350742,0.26184579033084243,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.905,0.6403013790347668,0.3930253255111293,-0.14245320066178943,-1.7194320134610261,0.20709649602693075,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1.739,1.2354769059292852,1.1096822174049388,0.15648508405462058,-2.0372643277715596,4.110191348015474,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.689,-0.5399958562668856,-0.6506498973570524,-0.16963201194708072,1.1410588153337744,0.011941753427503614,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.446,0.2852068265955323,0.23078986736381835,-0.10764531819480978,-0.6864769919517926,-0.6300378749425577,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.519,0.7575257443300787,0.06472927127193809,-0.40029258303346693,-0.5275608347965259,-0.9346912061498082,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.563,-0.7179115970383965,-0.4802959479234617,-0.06178749346296018,-0.20972852048599255,2.3317223362722777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.917,-1.748191121926201,-0.47691558223928493,-0.16418511814117306,0.7437684224456076,-0.3766016255034826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.15,-0.010354381816311516,0.5995720064605776,0.19646759830501187,-1.004309306262326,-0.8375553614170617,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.741,-0.6199000262346825,-0.46484296727851687,-0.06666500645682676,0.6643103438679743,0.45081916099273117,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.072,-0.027882766927824317,-0.1167518220682896,0.09172277995334999,-0.6070189133741593,-0.23089785840436275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.09,-0.46982967802770714,0.05518656660864262,-0.10455177298419528,0.5053941867127075,0.9426797565940024,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.733,-0.9963128848906214,0.14651473239031235,0.20095735267425718,-1.0837673848399594,1.1334192335237592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.623,-1.2220237418220528,0.08602438582726793,0.14063878529458135,-1.5605158563057595,-0.5479139334866902,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,-0.1795322489286298,-0.3172248398519285,0.2770849292086081,1.1410588153337744,0.06315883519567907,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.629,-1.4363648354379084,-0.42262735461085554,0.029920600381384367,0.5053941867127075,-0.2671030368956592,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.043,0.05865376497405847,0.14313524037465122,-0.05145816644088349,-0.5275608347965259,-0.575288580638646,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2.495,0.5286566198109873,-0.13152031130987377,-0.2990512369321501,1.8561815225324745,-0.7775077483095456,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
5.00001,1.6601059830901657,0.46562374078731,0.07303188889635899,0.18756187240217417,-0.4454797699503392,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
2.861,0.2654676541726578,0.004404792799724799,-0.07987269469174495,0.34647802955744084,-0.32626759686924117,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
5.00001,0.06460183559748464,-0.1714427714608674,0.18846867717645274,0.9821426581785077,-0.6035462809245359,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
3.607,0.6669361023573654,-0.27903467711294727,-0.18002031130796883,1.299974972489041,-1.093640770257939,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1.323,0.0908680943681902,0.633405440456779,0.03364893565173252,-1.242683541995226,0.19296764588398582,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.537,-0.08715292198957614,0.10465152550524628,0.13235050875872392,1.8561815225324745,0.19385069901791988,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.798,-0.7872882083806602,0.10565694177099824,-0.03837687581866181,-0.9248512276846926,0.3024662344918092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.875,-0.11105048006953638,-0.00649300072128455,-0.18300277483973953,-1.481057777728126,-0.7881043859167542,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.613,-0.1099450864138554,0.7611369537809336,0.4912532719884847,-1.1632254634175927,-0.710395710130557,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7,-1.2052849236074552,-0.35269556943625135,-0.21986512711090825,0.5848522652903408,-0.7898704921846225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.014,-0.11768284200362226,0.4245315451993786,-0.2824760676157322,-0.765935070529426,0.18148795514284305,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.955,2.1790093477426966,1.3851995961439567,-0.011494168812340265,-0.6864769919517926,-0.4066254320572406,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1.332,-0.11468248779534529,-0.49168163440457907,-0.2640605874961407,-1.004309306262326,-0.4375322917449327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.853,0.9062801477088622,0.05381611089557702,-0.20996020114859568,1.0616007367561409,-0.44018145114673485,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2.082,-0.07209851315506371,-0.2662870490212409,-0.1336608981701299,-0.9248512276846926,-0.03486006267100154,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.89,-0.37371306777658925,-0.0055557299840911685,-0.007290177612046712,0.34647802955744084,-0.8525672646939406,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.532,-0.9672568230841497,-0.24426619096240287,0.24693740146881216,0.6643103438679743,-0.4543103012896798,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.021,0.6972028334057734,0.4214885340924762,0.1904802476944773,-0.765935070529426,-0.13552811993948433,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2.138,0.5474483119575642,0.3600563130212662,-0.13271037898184268,-0.20972852048599255,0.024304497302580448,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2.975,-0.8066589162516412,-0.6973135332997343,0.038090106666937004,0.7437684224456076,0.29451875628640267,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2.793,0.7748962160622086,0.38184899165323033,-0.06088651564176563,-0.44810275621889256,0.38812238848341296,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1.342,-0.9994711524782813,-0.7010263151121551,-0.13470038220855296,1.0616007367561409,1.026569804317738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.75,-0.08325772529812882,0.287187805659174,-0.1058526856383709,-1.6399739348833928,-0.5682241555671734,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.223,-1.0228949704200927,-0.14559425699178216,0.1811872672454723,1.6178072867995743,-0.4966968517185147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.732,-0.8736668269031599,-0.026624186196547748,0.36185165789611046,-0.44810275621889256,-0.23354701780616494,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.99,2.251965329017641,0.4736313986750871,-0.20112445080367777,-0.8453931491070593,0.1841371145446452,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1.348,-0.5158877470144148,-0.010451575501655545,-0.02723260832345004,0.5053941867127075,-0.41633901653051525,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5.00001,1.840495700138677,0.22208210669344036,-0.15853822083952818,1.4588911296443077,-0.18144688290405542,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
2.99,0.4324873717667419,-0.04315789587454783,-0.16648549413899102,1.2205168939114077,-0.12228232293047343,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3.25,-0.9912596567503654,0.4884579479507242,0.6400617210958712,-0.765935070529426,-1.1360273206867737,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1.146,-0.5252572741911394,-0.6951377219809001,-0.10515774760893477,-1.6399739348833928,0.27950685300952366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.23,-0.6800650237796048,-0.518317838577375,-0.01279932981691165,0.5053941867127075,0.404017344894226,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.488,-0.6569570325965595,-0.5487958771244055,-0.09755245114206999,0.9026845796008742,1.1669752526132535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.015,-0.7321238011828662,0.15483559699736624,-0.04821624039883891,0.5848522652903408,-0.8154790330687102,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.225,-0.7778660434108079,-0.208798442439519,-0.08077872843927549,-1.4015996991504927,-0.977960809712577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.242,0.08060372470829495,-0.2409606483375813,-0.03392731766772817,1.2205168939114077,-0.3192031717977687,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.093,0.008279396950882263,-0.10872572117422218,0.04394361216138375,0.028645715246907483,-0.14170949187702275,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.413,0.24841300919929404,-0.37315837147580727,-0.16751252966539384,-1.4015996991504927,0.14881498918728284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
